SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
SANGHVIMOV,EQ,99.9,108.45,99.9,105.1,105,100.45,17651,1872150.75,01-APR-2021,323,INE989A01024,
SANGINITA,EQ,20.4,20.4,18,18.8,18.6,19.25,124700,2389793.3,01-APR-2021,726,INE753W01010,
SANOFI,EQ,7935,8040,7868.2,7994.3,8004,7884.55,32906,260538297.7,01-APR-2021,4074,INE058A01010,
SANWARIA,BZ,0.6,0.6,0.55,0.6,0.6,0.55,2735694,1640415.05,01-APR-2021,369,INE890C01046,
SARDAEN,EQ,422.2,443,421.85,437.1,437.7,418.6,236688,102512288.35,01-APR-2021,6292,INE385C01013,
SAREGAMA,EQ,1619,1741,1601.2,1712.3,1724,1595.15,44110,74426291.1,01-APR-2021,3363,INE979A01017,
SARLAPOLY,EQ,24.65,27.5,24.2,26.8,26.9,24.1,177457,4586811.35,01-APR-2021,778,INE453D01025,
SARVESHWAR,SM,21.15,23.35,21.15,23.35,23.35,22.25,40000,911840,01-APR-2021,16,INE324X01018,
SASKEN,EQ,870.35,894.35,868.25,875.3,872.65,874.35,15439,13553893.7,01-APR-2021,1327,INE231F01020,
SASTASUNDR,EQ,119.8,120.8,117.05,118.15,118,116.65,16911,2010122.65,01-APR-2021,586,INE019J01013,
SATIA,EQ,82.6,88,81.7,85.7,85,81.45,90331,7633245.15,01-APR-2021,757,INE170E01023,
SATIN,EQ,85.8,90.05,85.8,90.05,90.05,85.8,111410,9942669,01-APR-2021,671,INE836B01017,
SBICARD,EQ,935,985,935,974.3,979,928.25,2082857,1995661374.8,01-APR-2021,80021,INE018E01016,
SBIETFIT,EQ,260,265,259.2,264.93,265,257.59,10185,2693836.06,01-APR-2021,99,INF200KA1S14,
SBIETFPB,EQ,181.9,182.99,179.01,179.98,181,179.63,779,141372.85,01-APR-2021,45,INF200KA1S22,
SBIETFQLTY,EQ,127.5,130.5,126.1,126.68,126.69,126.79,4727,603164.66,01-APR-2021,92,INF200KA1WX6,
SBILIFE,EQ,881.6,890.05,876.5,883.45,887.9,880.85,1193426,1054203960.6,01-APR-2021,66595,INE123W01016,
SBIN,EQ,367.7,371.9,363.1,370.65,370.95,364.3,31883453,11703603342.1,01-APR-2021,201211,INE062A01020,
SC5RG,MF,10.63,10.63,10.63,10.63,10.63,10.61,4000,42520,01-APR-2021,3,INF903JA1AP1,
SCAPDVR,BE,1.75,1.75,1.75,1.75,1.75,1.7,17996,31493,01-APR-2021,32,INE224E01036,
SCHAEFFLER,EQ,5430,5550.05,5430,5491.85,5470.15,5442.05,6296,34556309.2,01-APR-2021,2129,INE513A01014,
SCHAND,BE,106,110.45,104,107.55,109,106.35,35384,3770755.45,01-APR-2021,518,INE807K01035,
SCHNEIDER,EQ,95.3,98.9,95.3,96.75,97.7,94.4,529355,51416482.35,01-APR-2021,5543,INE839M01018,
SCI,EQ,112.4,116.5,111.35,114.15,114.3,110.7,2760503,315310268.35,01-APR-2021,14993,INE109A01011,
SDBL,EQ,33.25,34.35,33,33.5,33.4,32.45,93686,3147120.95,01-APR-2021,474,INE480C01020,
SEAMECLTD,EQ,464.8,464.8,439,447,444.85,438.4,356046,160014084.2,01-APR-2021,6188,INE497B01018,
SECL,SZ,11.3,11.3,11.3,11.3,11.3,11.85,3000,33900,01-APR-2021,1,INE00Y701018,
SECURKLOUD,EQ,77.45,80.75,77.05,80.75,80.75,76.95,19398,1538786.8,01-APR-2021,323,INE650K01021,
SELAN,EQ,133.9,134.75,129,131.5,131.4,134.3,112038,14686133.7,01-APR-2021,1091,INE818A01017,
SEPOWER,BE,4.05,4.05,3.75,3.85,3.85,3.9,8519,33409.75,01-APR-2021,60,INE735M01018,
SEQUENT,EQ,242.95,249.9,242.05,243.9,245.7,240.9,417121,102392017.15,01-APR-2021,7003,INE807F01027,
SESHAPAPER,EQ,161.8,164.7,161.05,162.2,161.3,161.8,19415,3163112.75,01-APR-2021,422,INE630A01024,
SETCO,EQ,14.75,15.25,13.95,15.25,15.25,13.9,150323,2264581.25,01-APR-2021,279,INE878E01021,
SETF10GILT,EQ,202.9,202.9,200,201.95,201.95,199.5,24,4841.7,01-APR-2021,5,INF200KA1JT1,
SETFGOLD,EQ,4045,4045,3966.25,4019.95,4018.35,3940.8,9261,37198717.55,01-APR-2021,1422,INF200K01099,
SETFNIF50,EQ,151.33,151.33,149,150.52,150.3,149.28,154127,23089845.14,01-APR-2021,1350,INF200KA1FS1,
SETFNIFBK,EQ,336,338.46,331.99,337.44,337.89,332.77,23323,7827013.47,01-APR-2021,397,INF200KA1580,
SETFNN50,EQ,357.99,360.79,354.5,358.48,360.69,356,5104,1825590.21,01-APR-2021,317,INF200KA1598,
SETUINFRA,BE,0.8,0.8,0.75,0.8,0.8,0.8,106763,83760.95,01-APR-2021,59,INE023M01027,
SEYAIND,EQ,49.5,51.95,49,51.55,51.25,49.95,32543,1637234.1,01-APR-2021,491,INE573R01012,
SFL,EQ,1986.95,2024,1975.5,1988.15,1983,1977.05,4849,9713784.8,01-APR-2021,2153,INE916U01025,
SGBAPR28I,GB,4600,4615,4572,4604.9,4592,4600.01,148,681266,01-APR-2021,35,IN0020200062,
SGBAUG24,GB,4680,4680,4591,4670.07,4671,4656.66,106,494195.1,01-APR-2021,28,IN0020160027,
SGBAUG27,GB,4620,4620,4600,4600,4600,4531.97,24,110800,01-APR-2021,2,IN0020190107,
SGBAUG28V,GB,4583,4800,4583,4710.25,4677,4564.3,1309,6096968.52,01-APR-2021,318,IN0020200161,
SGBDEC25,GB,4980,4980,4980,4980,4980,4975,1,4980,01-APR-2021,1,IN0020170125,
SGBDEC2512,GB,4511.01,4511.01,4502,4503.84,4502,4510,51,229863.2,01-APR-2021,8,IN0020170141,
SGBDEC26,GB,4668.99,4668.99,4668.99,4668.99,4668.99,4520,3,14006.97,01-APR-2021,1,IN0020180389,
SGBFEB24,GB,4519,4591.99,4519,4570,4570,4519.29,248,1126789.9,01-APR-2021,30,IN0020150101,
SGBFEB28IX,GB,4692,4692,4692,4692,4692,4585.05,1,4692,01-APR-2021,1,IN0020190545,
SGBFEB29XI,GB,4663,4663,4650,4660,4660,4717,11,51190,01-APR-2021,8,IN0020200393,
SGBJ28VIII,GB,4880,4880,4505.15,4719.51,4719.51,4501,19,89450.11,01-APR-2021,4,IN0020190537,
SGBJAN26,GB,4777.99,4777.99,4749.99,4749.99,4749.99,4791,3,14277.97,01-APR-2021,2,IN0020170166,
SGBJAN27,GB,4660,4670,4660,4670,4670,4521,5,23330,01-APR-2021,2,IN0020180462,
SGBJAN29IX,GB,4699,4699,4621,4679,4679,4605.42,25,116593,01-APR-2021,11,IN0020200377,
SGBJAN29X,GB,4655,4750,4655,4671,4671,4651,10,46677,01-APR-2021,7,IN0020200385,
SGBJUL27,GB,4796,4796,4600,4600,4600,4460.9,26,120888,01-APR-2021,5,IN0020190081,
SGBJUL28IV,GB,4515,4634,4515,4620.01,4629.99,4527.16,559,2569501.77,01-APR-2021,89,IN0020200146,
SGBJUN27,GB,4525,4545,4507,4544.99,4544.99,4481.48,255,1154140.95,01-APR-2021,23,IN0020190073,
SGBJUN28,GB,4516,4595,4516,4580.11,4589,4511.86,513,2333123.17,01-APR-2021,49,IN0020200104,
SGBMAR24,GB,4520,4580,4500,4504.32,4580,4508.32,74,333363.42,01-APR-2021,9,IN0020150119,
SGBMAR25,GB,4510,4595,4475,4501.41,4500,4510,183,825785.2,01-APR-2021,53,IN0020160126,
SGBMAR28X,GB,4511,4578.99,4501,4555.95,4578.9,4499.99,95,430955.61,01-APR-2021,20,IN0020190552,
SGBMAY25,GB,4590,4590,4590,4590,4590,4550,1,4590,01-APR-2021,1,IN0020170018,
SGBMAY26,GB,4545,4554.99,4510,4554.99,4554.99,4490.95,608,2745498.99,01-APR-2021,24,IN0020180033,
SGBMAY28,GB,4501.7,4586.99,4501,4569.22,4580,4501.7,559,2546025.75,01-APR-2021,75,IN0020200088,
SGBMR29XII,GB,4620,4620,4560,4569.16,4565,4552.61,422,1929030.72,01-APR-2021,106,IN0020200427,
SGBN28VIII,GB,4616.05,4748,4615.62,4634.45,4629,4613.56,137,639974.62,01-APR-2021,22,IN0020200286,
SGBNOV23,GB,4974.9,4974.9,4551,4589.98,4599,4605.95,155,711763.27,01-APR-2021,32,IN0020150085,
SGBNOV24,GB,4500,4587,4500,4583.9,4583.9,4500,65,296198.07,01-APR-2021,16,IN0020160076,
SGBNOV25IX,GB,4597.97,4597.97,4597.97,4597.97,4597.97,4492.5,2,9195.94,01-APR-2021,2,IN0020170117,
SGBNOV25VI,GB,4475,4594,4475,4594,4594,4455,6,27088,01-APR-2021,2,IN0020170083,
SGBOC28VII,GB,4602,4700,4602,4654.13,4652,4680,124,578475.31,01-APR-2021,30,IN0020200203,
SGBOCT25,GB,4524,4565,4524,4536.8,4559.9,4504.23,91,413684.61,01-APR-2021,20,IN0020170059,
SGBOCT26,GB,4599.99,4599.99,4589.99,4590,4590,4512,6,27559.96,01-APR-2021,3,IN0020180249,
SGBOCT27,GB,4699,4699,4649,4650,4650,4699,21,97698,01-APR-2021,3,IN0020190370,
SGBOCT27VI,GB,4799.99,4799.99,4550,4550,4550,4629.52,11,50299.99,01-APR-2021,2,IN0020190388,
SGBSEP24,GB,4582,4634,4581,4596.66,4590,4581.15,46,211220.1,01-APR-2021,9,IN0020160043,
SGBSEP27,GB,4675,4699.99,4515.01,4515.01,4515.01,4695,58,264033.21,01-APR-2021,10,IN0020190115,
SGBSEP28VI,GB,4581,4699,4560,4625,4625,4577.5,67,308434.5,01-APR-2021,21,IN0020200195,
SGL,EQ,8.15,9.7,8.15,9.05,8.95,8.15,228586,2083232.8,01-APR-2021,724,INE353H01010,
SHAHALLOYS,BE,8.55,8.55,8.15,8.15,8.15,8.55,1906,15537.9,01-APR-2021,23,INE640C01011,
SHAKTIPUMP,EQ,518,525.7,515.5,518.25,518.5,516.55,30845,16006852.95,01-APR-2021,1316,INE908D01010,
SHALBY,EQ,101.3,107.15,101.2,106.3,106.6,100.8,319425,33663952.45,01-APR-2021,2755,INE597J01018,
SHALPAINTS,EQ,96.8,99.5,96.75,97.2,97.25,97.85,85537,8373107.25,01-APR-2021,1419,INE849C01026,
SHANKARA,EQ,414.5,435.8,414.4,425.05,425,411.25,94831,40515159.5,01-APR-2021,4683,INE274V01019,
SHANTI,SM,23.5,23.5,23.5,23.5,23.5,23.5,4500,105750,01-APR-2021,1,INE933X01016,
SHANTIGEAR,EQ,128.75,134.85,126.25,133.4,133.5,127.2,56196,7350104.65,01-APR-2021,743,INE631A01022,
SHARDACROP,EQ,288.3,301.85,288.3,298.4,299,286.8,90980,26881217.9,01-APR-2021,3325,INE221J01015,
SHARDAMOTR,EQ,1980,2019,1980,1994.75,2000,1964.05,3863,7704440.75,01-APR-2021,478,INE597I01010,
SHAREINDIA,EQ,273,277.95,257.45,270.25,267.5,262.95,7981,2164143.05,01-APR-2021,391,INE932X01018,
SHARIABEES,EQ,373.2,375,368.49,370.24,370,368.49,215,80067.15,01-APR-2021,41,INF732E01128,
SHEMAROO,EQ,66.05,68.75,65.6,68.35,68,65.05,36683,2471276.35,01-APR-2021,525,INE363M01019,
SHIL,EQ,270.1,280,267.3,272.1,270,271.55,55547,15269690.75,01-APR-2021,1259,INE05AN01011,
SHILPAMED,EQ,342,357.05,338.5,351.15,351.05,333.8,410513,143658571.3,01-APR-2021,10193,INE790G01031,
SHIVAMAUTO,EQ,18.55,18.7,17.55,18.25,18.05,18,44874,827329.6,01-APR-2021,207,INE637H01024,
SHIVAMILLS,BE,43.3,43.95,42,43.4,43.4,42.65,3738,161842.35,01-APR-2021,71,INE644Y01017,
SHIVATEX,EQ,141,142.55,135.35,138,137.25,140.75,15343,2115571.15,01-APR-2021,120,INE705C01020,
SHK,EQ,112.05,116.95,112.05,113.05,112.95,111.45,188039,21407247.95,01-APR-2021,2094,INE500L01026,
SHOPERSTOP,EQ,217,218.4,212.4,215.6,216.05,215,126564,27256786.75,01-APR-2021,2578,INE498B01024,
SHREDIGCEM,EQ,61.4,64.6,61.4,63.25,63.2,61.8,430653,27352560.55,01-APR-2021,2121,INE232A01011,
SHREECEM,EQ,29570,30279.5,29445.4,29951.95,29850,29465.4,52771,1576117902.15,01-APR-2021,15708,INE070A01015,
SHREEPUSHK,EQ,137.05,142.4,137.05,138.75,137.05,137,70307,9771381.05,01-APR-2021,1713,INE712K01011,
SHREERAMA,EQ,10.25,10.45,9.75,10.25,10.4,10.1,35704,361489.7,01-APR-2021,199,INE879A01019,
SHRENIK,EQ,1.85,1.85,1.8,1.8,1.8,1.85,2498352,4500220.75,01-APR-2021,1703,INE632X01030,
SHREYANIND,EQ,103.7,107.7,101.6,104.4,102.2,101.35,52806,5554957.65,01-APR-2021,771,INE231C01019,
SHREYAS,EQ,72.5,77,71.15,76.55,76.1,71.05,38476,2882247.8,01-APR-2021,446,INE757B01015,
SHRIPISTON,BE,820,820,766,778.05,778.05,796.1,342,264839.05,01-APR-2021,44,INE526E01018,
SHRIRAMCIT,EQ,1389,1450,1370,1429.7,1428,1363.8,49783,71197992.6,01-APR-2021,6821,INE722A01011,
SHRIRAMEPC,EQ,4.1,4.1,4,4.05,4.05,4,266973,1075897.4,01-APR-2021,288,INE964H01014,
SHUBHLAXMI,SM,13.5,14,13.5,14,14,14.2,5000,68500,01-APR-2021,5,INE01Z401013,
SHYAMCENT,EQ,5.4,5.45,5.2,5.35,5.3,5.2,52479,278133.2,01-APR-2021,119,INE979R01011,
SICAGEN,EQ,14.55,15.3,14.55,15.05,15.1,14.45,14321,214350.5,01-APR-2021,110,INE176J01011,
SICAL,EQ,10.5,10.9,10.5,10.9,10.9,10.4,129057,1395804.55,01-APR-2021,218,INE075B01012,
SIEMENS,EQ,1850,1866.75,1835,1858.25,1850.95,1844,124369,230495165,01-APR-2021,6616,INE003A01024,
SIGIND,EQ,30.4,31.5,30.4,31.35,31.5,30.05,9802,305460.75,01-APR-2021,173,INE529F01035,
SIKKO,SM,24,25.5,24,24.95,25.5,25.25,48000,1189200,01-APR-2021,6,INE112X01017,
SIL,BE,20,20,19,19.7,20,19.7,62353,1213404.75,01-APR-2021,67,INE173A01025,
SILGO,EQ,59,65,54.5,55.65,55.4,56.3,456570,27448749.15,01-APR-2021,5067,INE01II01013,
SILINV,EQ,198.6,202,191.6,194.15,191.6,194.55,1665,328218.2,01-APR-2021,76,INE923A01015,
SILLYMONKS,BE,18.7,19.6,18.6,19.6,19.6,18.7,2986,58403.45,01-APR-2021,18,INE203Y01012,
SIMBHALS,EQ,7.45,7.45,7.45,7.45,7.45,7.1,15980,119051,01-APR-2021,32,INE748T01016,
SIMPLEXINF,EQ,31,32,30.55,31.95,32,30.5,141979,4522825.6,01-APR-2021,528,INE059B01024,
SINTERCOM,EQ,78,95.9,78,83.5,82.7,80,33276,2902985.65,01-APR-2021,666,INE129Z01016,
SINTEX,BE,3.25,3.5,3.25,3.5,3.5,3.35,1479622,5119717.4,01-APR-2021,677,INE429C01035,
SIRCA,BE,320.9,325.95,316,322.1,323.8,315.9,8088,2600412,01-APR-2021,113,INE792Z01011,
SIS,EQ,392,408,392,404.8,405.4,390.15,180311,72306087.9,01-APR-2021,6100,INE285J01028,
SITINET,EQ,0.85,0.9,0.85,0.9,0.9,0.85,1971397,1704111.85,01-APR-2021,741,INE965H01011,
SIYSIL,EQ,189.95,195,189.4,190.95,191.1,186.4,45970,8797053.45,01-APR-2021,1051,INE076B01028,
SJVN,EQ,26.2,26.5,25.9,26.1,25.95,26.05,1596095,41832730.55,01-APR-2021,4331,INE002L01015,
SKFINDIA,EQ,2223,2288,2201,2220.65,2226.95,2249.4,13930,31305326.4,01-APR-2021,3216,INE640A01023,
SKIL,BE,2.65,2.65,2.55,2.55,2.65,2.55,38850,102043.6,01-APR-2021,46,INE429F01012,
SKIPPER,EQ,61.95,62.45,60.1,61.25,61.65,61.05,31269,1921241.1,01-APR-2021,439,INE439E01022,
SKMEGGPROD,EQ,47.05,49.95,47.05,49.45,49.5,46.75,42325,2061359.8,01-APR-2021,396,INE411D01015,
SMARTLINK,EQ,83.55,85.25,83.5,84.95,85.25,83.7,6492,547167.7,01-APR-2021,150,INE178C01020,
SMCGLOBAL,EQ,69.95,76.4,69.35,75.75,76.3,68.85,408648,30355236.15,01-APR-2021,2957,INE103C01036,
SMLISUZU,EQ,455.75,484.95,455.75,469.7,469,452.45,38698,18195672.3,01-APR-2021,2106,INE294B01019,
SMSLIFE,EQ,507.9,512,495.2,503.7,506,491.85,1780,895315.2,01-APR-2021,132,INE320X01016,
SMSPHARMA,EQ,124.25,126.9,122.5,124.85,125.1,124.25,62876,7812422.25,01-APR-2021,857,INE812G01025,
SNOWMAN,EQ,44.7,47.25,44.1,46.5,46.8,43.8,2384586,109550729.15,01-APR-2021,8421,INE734N01019,
SOBHA,EQ,439.2,449,438,445.6,446.55,436.95,62633,27718862.7,01-APR-2021,4098,INE671H01015,
SOLARA,EQ,1414.9,1414.9,1388.15,1404.2,1394,1393.15,41511,58096664.8,01-APR-2021,4335,INE624Z01016,
SOLARINDS,EQ,1285,1324,1251.35,1292.4,1275.35,1282.65,10605,13525289.6,01-APR-2021,1118,INE343H01029,
SOLEX,SM,36.6,36.6,36.6,36.6,36.6,34.9,6000,219600,01-APR-2021,3,INE880Y01017,
SOMANYCERA,EQ,421.05,437,421.05,434.3,435,427.1,19255,8317525.9,01-APR-2021,914,INE355A01028,
SOMATEX,BE,5.45,5.95,5.45,5.9,5.9,5.7,27860,160149.65,01-APR-2021,100,INE314C01013,
SOMICONVEY,BE,31.9,31.9,30.5,30.9,30.95,30.75,2973,92913.5,01-APR-2021,22,INE323J01019,
SONAMCLOCK,SM,61.5,61.75,59,61.75,61.75,61.15,9000,546750,01-APR-2021,3,INE00LM01011,
SONATSOFTW,EQ,513.3,528.9,512.55,525.7,521.95,509.2,441480,231132747.8,01-APR-2021,21259,INE269A01021,
SORILINFRA,EQ,140.9,150,136.35,148.35,148.95,138,129771,18984094.55,01-APR-2021,2490,INE034H01016,
SOTL,EQ,978,1029,978,1021.85,1028.9,977,8807,8850115.1,01-APR-2021,1259,INE035D01012,
SOUTHBANK,EQ,8.35,8.75,8.3,8.7,8.7,8.25,12452921,106823680.05,01-APR-2021,150155,INE683A01023,
SOUTHWEST,EQ,53.25,53.25,51.25,52.7,52.8,53.4,10209,527914.3,01-APR-2021,91,INE980Y01015,
SPAL,EQ,154.5,163,154.05,161,161,153.1,16092,2546387,01-APR-2021,418,INE212I01016,
SPANDANA,EQ,615,625,612.7,618.5,618,606.2,34536,21334799.75,01-APR-2021,2811,INE572J01011,
SPARC,EQ,142.7,153,142.3,152.25,153,142.15,1081036,161359293.6,01-APR-2021,12875,INE232I01014,
SPECIALITY,EQ,38,39.15,37.8,38.2,38.3,38,185101,7140634.9,01-APR-2021,890,INE247M01014,
SPENCERS,EQ,70.9,73.9,70.9,72.5,72.6,70.6,268472,19496434.6,01-APR-2021,1996,INE020801028,
SPENTEX,BZ,0.75,0.75,0.7,0.75,0.75,0.75,2181,1632.1,01-APR-2021,9,INE376C01020,
SPIC,EQ,29.65,30.95,29.25,30.15,30.25,29.35,629457,18964989.15,01-APR-2021,6213,INE147A01011,
SPICEJET,EQ,70.2,72.6,69.7,72.15,72.25,69.3,2523924,179705251.05,01-APR-2021,10899,INE285B01017,
SPLIL,EQ,34.35,36,33.35,34.5,34.7,33.2,43421,1497234.4,01-APR-2021,402,INE978G01016,
SPMLINFRA,EQ,9.85,10.35,9.75,10,10,9.85,39283,391639.25,01-APR-2021,75,INE937A01023,
SPTL,EQ,3.15,3.45,3.15,3.45,3.45,3.3,4146593,14238207.2,01-APR-2021,1014,INE501W01021,
SPYL,EQ,0.4,0.4,0.35,0.4,0.35,0.4,294334,114383.6,01-APR-2021,167,INE268L01020,
SREEL,EQ,149.9,151.75,146.45,147.6,147.5,148.75,22193,3293976.9,01-APR-2021,840,INE099F01013,
SREIBNPNCD,N9,608,608,608,608,608,760,43,26144,01-APR-2021,9,INE881J07DX9,
SREIBNPNCD,NJ,314.3,410,314.29,399.59,350,372,112,40489.8,01-APR-2021,5,INE881J07EL2,
SREIBNPNCD,NL,400,400,400,400,400,408.23,136,54400,01-APR-2021,5,INE881J07EN8,
SREIBNPNCD,NO,350,358,350,350,350,320,13,4558,01-APR-2021,4,INE881J08573,
SREIBNPNCD,NT,950,950,950,950,0.0,950,35,33250,01-APR-2021,1,INE881J08623,
SREIBNPNCD,NU,320.1,320.1,310,311.25,310,320.1,22,6893.1,01-APR-2021,7,INE881J08631,
SREIBNPNCD,NV,288,288,285,285,285,290,105,29970,01-APR-2021,5,INE881J08649,
SREIBNPNCD,NY,380.18,390,380.18,390,390,397.18,2,770.18,01-APR-2021,2,INE872A07UB7,
SREIBNPNCD,Y1,305,305,305,305,305,315,15,4575,01-APR-2021,1,INE872A07UI2,
SREIBNPNCD,Y2,334,334,320,320.29,320,390,447,146574.24,01-APR-2021,33,INE872A07UJ0,
SREIBNPNCD,Y7,315.8,315.8,315.8,315.8,315.8,315.8,30,9474,01-APR-2021,4,INE872A07UQ5,
SREINFRA,EQ,5.2,6.05,5.15,6.05,6.05,5.05,6626032,38650925.35,01-APR-2021,4572,INE872A01014,
SRF,EQ,5449.5,5774.75,5436.05,5741.35,5740,5410.8,431901,2443380809.45,01-APR-2021,46169,INE647A01010,
SRHHYPOLTD,EQ,238,247,236.05,244.3,244,236.05,13865,3378668.4,01-APR-2021,664,INE917H01012,
SRIPIPES,EQ,173.5,174.95,172.1,174.05,174,172.35,28720,4987260.7,01-APR-2021,477,INE943C01027,
SRPL,BE,28.35,29.75,28.35,29.75,29.75,28.35,2156,63846.6,01-APR-2021,17,INE008Z01012,
SRTRANSFIN,EQ,1445,1479,1425.5,1472.7,1470.3,1422.3,2450892,3562469380.5,01-APR-2021,74595,INE721A01013,
SRTRANSFIN,Y9,1083.25,1083.25,1083.25,1083.25,1083.25,1077.31,10,10832.5,01-APR-2021,1,INE721A07HJ6,
SRTRANSFIN,YB,1014.95,1015,1014.95,1015,1015,1015,104,105557.25,01-APR-2021,4,INE721A07HL2,
SRTRANSFIN,YH,1010,1025,1006.06,1006.06,1006.06,1006.29,217,222004.76,01-APR-2021,8,INE721A07NT3,
SRTRANSFIN,YJ,1062.01,1067,1062,1067,1067,1065,275,293053.8,01-APR-2021,7,INE721A07NV9,
SRTRANSFIN,YK,1070,1080,1070,1080,1080,1074.9,500,539100,01-APR-2021,11,INE721A07NW7,
SRTRANSFIN,YL,1089,1089,1076,1087.41,1088,1082.66,575,623678.1,01-APR-2021,22,INE721A07NX5,
SRTRANSFIN,YM,1270,1275,1270,1274.9,1274.9,1267.95,60,76446,01-APR-2021,5,INE721A07NY3,
SRTRANSFIN,YN,1300,1300,1300,1300,1300,1292,410,533000,01-APR-2021,6,INE721A07NZ0,
SRTRANSFIN,YO,1015,1015,1015,1015,1015,1015,25,25375,01-APR-2021,1,INE721A07OB9,
SRTRANSFIN,YQ,1044,1044,1044,1044,1044,1047,1,1044,01-APR-2021,1,INE721A07OD5,
SRTRANSFIN,YR,1045,1050,1045,1046.1,1046.1,1040.5,166,174036.5,01-APR-2021,5,INE721A07OE3,
SRTRANSFIN,YS,1085,1085,1085,1085,1085,1085,17,18445,01-APR-2021,3,INE721A07OF0,
SRTRANSFIN,YT,1236,1240,1235,1238,0.0,1236,320,395760,01-APR-2021,13,INE721A07OG8,
SRTRANSFIN,YV,1020,1020,1015.5,1015.5,1015.5,1018.04,71,72194.9,01-APR-2021,3,INE721A07OM6,
SRTRANSFIN,Z6,1048.5,1055.8,1048.5,1055.8,1055.8,1052,22,23214.5,01-APR-2021,4,INE721A07PB6,
SRTRANSFIN,Z7,1045.3,1045.3,1045.3,1045.3,1045.3,1040.01,15,15679.5,01-APR-2021,1,INE721A07PC4,
SRTRANSFIN,Z8,1064.9,1065,1064.9,1065,1065,1062.05,116,123535,01-APR-2021,5,INE721A07PD2,
SRTRANSFIN,ZB,1150,1150,1150,1150,1150,1150.06,10,11500,01-APR-2021,1,INE721A07PG5,
SRTRANSFIN,ZE,1000,1000,1000,1000,1000,1000,100,100000,01-APR-2021,1,INE721A07PJ9,
SRTRANSFIN,ZG,1015,1015,1011,1011.06,1011,1015.25,150,152053,01-APR-2021,3,INE721A07PL5,
SSINFRA,SM,9.7,9.7,9.7,9.7,9.7,9.3,3000,29100,01-APR-2021,1,INE182Z01015,
SSWL,EQ,698,728.85,698,720.15,720,698.15,52490,37767686.05,01-APR-2021,2840,INE802C01017,
STAR,EQ,854,873.7,843,850.2,847.25,844.7,381578,326051379.85,01-APR-2021,12423,INE939A01011,
STARCEMENT,EQ,97.7,101,96.75,99.05,99.25,96.75,271526,26959587.5,01-APR-2021,2887,INE460H01021,
STARPAPER,EQ,123,124.15,121.65,123.7,123.75,120.1,51751,6369974.55,01-APR-2021,1060,INE733A01018,
STCINDIA,EQ,75.5,78.1,75.5,78.1,78.1,74.4,33659,2605870.25,01-APR-2021,398,INE655A01013,
STEELCITY,EQ,35.05,37.8,35,37.1,36.65,35.15,24558,894239.5,01-APR-2021,232,INE395H01011,
STEELXIND,EQ,65,68.7,64,66.7,66.4,62.3,645046,43156786.05,01-APR-2021,5001,INE503B01013,
STEL,BE,81.7,84.25,78,83.3,82.5,82.05,13288,1089581.3,01-APR-2021,74,INE577L01016,
STERTOOLS,EQ,196.05,206.95,196.05,197.7,197,195.65,11533,2285783.2,01-APR-2021,503,INE334A01023,
STLTECH,EQ,197.7,207.9,195,206.65,206,194.2,522084,106011369.2,01-APR-2021,8861,INE089C01029,
STOVEKRAFT,EQ,462.6,483.95,459.4,479.75,481.05,458.25,235525,111924063.25,01-APR-2021,11575,INE00IN01015,
SUBCAPCITY,BE,16.6,16.6,16.6,16.6,16.6,17.45,155,2573,01-APR-2021,1,INE845C01016,
SUBEXLTD,EQ,35.85,37.7,35.8,37,37.05,35.55,6894752,254801607.5,01-APR-2021,14866,INE754A01055,
SUBROS,EQ,310,328.35,308.5,325.05,325.4,309.1,226126,73027252.25,01-APR-2021,4863,INE287B01021,
SUDARSCHEM,EQ,520.75,529.95,520.35,523.15,521.55,518.15,44685,23423652.05,01-APR-2021,2199,INE659A01023,
SUMEETINDS,BE,4.9,4.9,4.9,4.9,4.9,4.7,23355,114439.5,01-APR-2021,38,INE235C01010,
SUMICHEM,EQ,291.8,293.8,287,288.45,288.2,290.7,219064,63435128.85,01-APR-2021,4680,INE258G01013,
SUMIT,EQ,9.6,10.5,9.5,10.5,10.5,9.55,152107,1570301.9,01-APR-2021,297,INE748Z01013,
SUMMITSEC,EQ,545.3,550.3,536,540,540,539.9,2928,1581932.75,01-APR-2021,172,INE519C01017,
SUNCLAYLTD,EQ,3118,3120.05,3055.8,3060.4,3074,3081.3,4457,13756302.95,01-APR-2021,934,INE105A01035,
SUNDARAM,EQ,1.25,1.25,1.2,1.25,1.25,1.2,142607,178185.95,01-APR-2021,45,INE108E01023,
SUNDARMFIN,EQ,2605,2645.95,2582.8,2619.1,2605,2570.45,56387,147879970.95,01-APR-2021,4105,INE660A01013,
SUNDARMHLD,EQ,77.75,78.7,76.9,77.55,77,76,32907,2557152.4,01-APR-2021,282,INE202Z01029,
SUNDRMBRAK,EQ,359,359,345.25,348.5,350,351.1,2065,728181.25,01-APR-2021,131,INE073D01013,
SUNDRMFAST,EQ,813.7,839.9,741.1,798.2,795,800.45,226396,183471513.15,01-APR-2021,17287,INE387A01021,
SUNFLAG,EQ,63.2,69.45,63,67.95,67.8,62.65,1983189,133909078.1,01-APR-2021,12766,INE947A01014,
