SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
SALASAR,EQ,487,487,476.5,482.1,482,486.2,26287,12657752.55,03-MAY-2021,562,INE170V01019,
SALONA,EQ,88.9,91.95,87,90.15,91.65,89.4,835,75202.2,03-MAY-2021,36,INE498E01010,
SALSTEEL,BE,4.8,4.85,4.65,4.65,4.65,4.75,98861,467458.45,03-MAY-2021,187,INE658G01014,
SALZERELEC,EQ,121,121,116.5,119.75,119.7,119.95,60637,7236911.25,03-MAY-2021,864,INE457F01013,
SAMBHAAV,EQ,2.05,2.1,2,2.05,2.05,2.05,22864,46627.4,03-MAY-2021,44,INE699B01027,
SANCO,EQ,8.3,8.7,8.3,8.45,8.6,8.65,12845,108619.25,03-MAY-2021,78,INE782L01012,
SANDESH,EQ,663.5,681,654.9,678.3,681,652.8,1348,906673.35,03-MAY-2021,206,INE583B01015,
SANDHAR,EQ,189,191.75,185.85,188.85,188.2,189.65,17318,3278178.25,03-MAY-2021,1045,INE278H01035,
SANGAMIND,BE,79,82.75,79,81.5,82.2,80.2,35168,2789827.9,03-MAY-2021,45,INE495C01010,
SANGHIIND,EQ,45.2,46.75,44.8,46,45.95,45.65,1809264,83110275.8,03-MAY-2021,7366,INE999B01013,
SANGHVIMOV,EQ,125.35,138.75,125.35,135.65,135.1,125.35,94436,12635823.4,03-MAY-2021,1692,INE989A01024,
SANGINITA,EQ,23.05,23.6,22.5,22.8,23.1,23.4,20276,462980.25,03-MAY-2021,183,INE753W01010,
SANOFI,EQ,7540,7675,7500.05,7661.75,7650,7551.3,28442,217192840.5,03-MAY-2021,4284,INE058A01010,
SANWARIA,BZ,0.6,0.6,0.55,0.6,0.6,0.6,1556746,901560.75,03-MAY-2021,383,INE890C01046,
SARDAEN,EQ,512,585,504.75,557.05,556,510.35,493248,272222260.7,03-MAY-2021,14711,INE385C01013,
SAREGAMA,EQ,1830,1895,1802.1,1876.4,1882.05,1837.75,17571,32765849.95,03-MAY-2021,2080,INE979A01017,
SARLAPOLY,EQ,25.8,31.1,24.7,30.25,30.1,25.95,1930552,57223959.85,03-MAY-2021,5873,INE453D01025,
SARVESHWAR,SM,36,36.5,36,36,36,36.55,8000,288800,03-MAY-2021,5,INE324X01018,
SASKEN,EQ,930.35,940,873.1,929.8,930.9,930.35,15420,14344090.75,03-MAY-2021,1376,INE231F01020,
SASTASUNDR,EQ,160,164,150.5,156.6,156.05,163.6,190984,29881806.1,03-MAY-2021,4225,INE019J01013,
SATHAISPAT,BE,3.2,3.2,3.2,3.2,3.2,3.2,1700,5440,03-MAY-2021,5,INE176C01016,
SATIA,EQ,86.85,86.85,83.6,84.5,84.25,86.85,88301,7501807.45,03-MAY-2021,1348,INE170E01023,
SATIN,EQ,87,87.5,85.2,86,86.15,87.3,87562,7541721.15,03-MAY-2021,1011,INE836B01017,
SATINPP1,E1,59.95,59.95,57.5,57.95,57.95,59.1,5684,328917.45,03-MAY-2021,12,IN9836B01023,
SBICARD,EQ,972,984.8,962.75,977.3,979,984.2,1155386,1129185104.95,03-MAY-2021,47158,INE018E01016,
SBIETFIT,EQ,215,262.99,215,259.05,259,259.42,1746,449863.89,03-MAY-2021,109,INF200KA1S14,
SBIETFPB,EQ,176.09,176.09,171,173.42,173.23,176.2,4269,739244.19,03-MAY-2021,99,INF200KA1S22,
SBIETFQLTY,EQ,125.95,125.95,122.1,125.58,125.47,124.24,681,84879.07,03-MAY-2021,88,INF200KA1WX6,
SBILIFE,EQ,921.95,980,916.05,958.6,979.1,928.7,5424609,5171075169.75,03-MAY-2021,130711,INE123W01016,
SBIN,EQ,349.6,352.5,341.4,350.6,351.45,353.5,43691860,15180552160.8,03-MAY-2021,313847,INE062A01020,
SCAPDVR,EQ,2.2,2.2,2.2,2.2,2.2,2.3,28632,62990.4,03-MAY-2021,95,INE224E01036,
SCHAEFFLER,EQ,5190,5270.95,5170,5197.9,5170,5233.4,5453,28422170.65,03-MAY-2021,1084,INE513A01014,
SCHAND,EQ,100.45,101,97.85,98.35,98.2,98.45,52976,5234179.9,03-MAY-2021,607,INE807K01035,
SCHNEIDER,EQ,90.9,94.65,89.9,93.9,93.65,90.65,416574,38630905.85,03-MAY-2021,4491,INE839M01018,
SCI,EQ,103.6,109.5,102,107.7,108.15,104.45,4440562,477226403.55,03-MAY-2021,26340,INE109A01011,
SDBL,EQ,30.25,32.05,30.2,31.1,31.5,30.85,89249,2797224.25,03-MAY-2021,758,INE480C01020,
SEAMECLTD,EQ,410.25,414.75,402.95,409.4,410.95,408.85,4331,1775451.7,03-MAY-2021,249,INE497B01018,
SECL,SM,10,10.35,10,10.35,10.35,9.9,6000,61050,03-MAY-2021,2,INE00Y701018,
SECURCRED,SM,13.1,13.1,13.1,13.1,13.1,13.75,600,7860,03-MAY-2021,1,INE195Y01010,
SECURKLOUD,EQ,90.85,90.85,84.55,84.9,84.55,88.9,63782,5473790.75,03-MAY-2021,546,INE650K01021,
SELAN,EQ,131,135.4,129.25,130.75,130.65,131.15,77891,10305417,03-MAY-2021,2203,INE818A01017,
SEPOWER,EQ,4.1,4.1,3.8,4,3.9,3.95,11236,44932.65,03-MAY-2021,38,INE735M01018,
SEQUENT,EQ,289.95,293.65,280.8,284.25,284.9,291.85,1411136,404829142.6,03-MAY-2021,23273,INE807F01027,
SESHAPAPER,EQ,153.75,153.75,151,151.7,151.75,152.95,9091,1380556.5,03-MAY-2021,261,INE630A01024,
SETCO,EQ,15.1,15.9,14.55,15.55,15.45,15.35,188668,2933294.05,03-MAY-2021,457,INE878E01021,
SETF10GILT,EQ,204.49,205.35,201.5,204.79,204.6,202.13,4457,912249.89,03-MAY-2021,30,INF200KA1JT1,
SETFGOLD,EQ,4194.5,4194.5,4172.65,4176.45,4178.7,4163.25,21253,88881334.9,03-MAY-2021,1263,INF200K01099,
SETFNIF50,EQ,148.43,152.85,145.81,148.36,148.54,148.43,177263,26154533.4,03-MAY-2021,2102,INF200KA1FS1,
SETFNIFBK,EQ,324.25,324.8,317.68,323.61,323.88,326.08,64692,20759791.28,03-MAY-2021,1753,INF200KA1580,
SETFNN50,EQ,361.99,363.99,353.11,363.67,363.99,359.62,12520,4517874.18,03-MAY-2021,611,INF200KA1598,
SETUINFRA,EQ,0.7,0.75,0.65,0.7,0.7,0.7,153154,107676.4,03-MAY-2021,94,INE023M01027,
SEYAIND,EQ,57.05,59.9,56,57.8,58.55,58.15,20521,1180339,03-MAY-2021,364,INE573R01012,
SFL,EQ,2005,2066.2,2002.3,2035.85,2030,2036.7,15789,32066244.25,03-MAY-2021,3300,INE916U01025,
SGBAPR28I,GB,4731.97,4731.97,4707,4713.04,4707,4712.06,619,2919430.46,03-MAY-2021,126,IN0020200062,
SGBAUG24,GB,4835,4839.99,4735,4761,4761,4839.99,129,618230.14,03-MAY-2021,58,IN0020160027,
SGBAUG27,GB,4674,4890,4624,4779.99,4779.99,4757.9,58,273478.34,03-MAY-2021,15,IN0020190107,
SGBAUG28V,GB,4804,4845,4804,4820.01,4821,4836.7,905,4360174.11,03-MAY-2021,151,IN0020200161,
SGBDC27VII,GB,4740,4740,4710,4710,4710,4746.4,7,33150,03-MAY-2021,2,IN0020190461,
SGBDEC25,GB,5087,5087,5086.95,5086.95,5086.95,5000,6,30521.95,03-MAY-2021,2,IN0020170125,
SGBDEC26,GB,4850.9,4850.9,4850.9,4850.9,4850.9,4850.9,2,9701.8,03-MAY-2021,2,IN0020180389,
SGBFEB24,GB,4780,4800,4761,4764.84,4780,4781.99,148,707620.05,03-MAY-2021,13,IN0020150101,
SGBFEB27,GB,4700,4765,4700,4765,4765,4759,3,14230,03-MAY-2021,3,IN0020180561,
SGBFEB28IX,GB,4899.99,4899.99,4899.99,4899.99,4899.99,4899,1,4899.99,03-MAY-2021,1,IN0020190545,
SGBFEB29XI,GB,4710,4792.95,4710,4749,4749,4726.9,82,387307.2,03-MAY-2021,22,IN0020200393,
SGBJ28VIII,GB,4792,4794.99,4792,4794.99,4794.99,4800,2,9586.99,03-MAY-2021,2,IN0020190537,
SGBJAN27,GB,4700,4700,4680.1,4682,4682,4700,5,23462.1,03-MAY-2021,3,IN0020180462,
SGBJAN29IX,GB,4765,4777,4750,4756.5,4758,4746,246,1172459.41,03-MAY-2021,79,IN0020200377,
SGBJAN29X,GB,4725.06,4935,4725.06,4746,4747,4750,87,415051.66,03-MAY-2021,26,IN0020200385,
SGBJUL25,GB,4720,4720,4720,4720,4720,4720,32,151040,03-MAY-2021,3,IN0020170034,
SGBJUL27,GB,4898,4899,4723,4723.33,4723,4740,27,128455.23,03-MAY-2021,11,IN0020190081,
SGBJUL28IV,GB,4750,4770,4720,4725.11,4725.11,4747,273,1292991.07,03-MAY-2021,48,IN0020200146,
SGBJUN27,GB,4710,4747.9,4701,4715.82,4701,4685,104,492098.9,03-MAY-2021,10,IN0020190073,
SGBJUN28,GB,4760,4761,4720,4724,4725,4750.71,735,3478867.79,03-MAY-2021,64,IN0020200104,
SGBMAR24,GB,4777.9,4805,4716,4801.92,4800,4740,223,1066085.35,03-MAY-2021,32,IN0020150119,
SGBMAR25,GB,4690,4744,4666,4703.34,4700,4701.73,123,578147.04,03-MAY-2021,28,IN0020160126,
SGBMAR28X,GB,4775,4775,4775,4775,4775,4780,4,19100,03-MAY-2021,1,IN0020190552,
SGBMAY25,GB,4790,4790,4790,4790,4790,4796.96,43,205970,03-MAY-2021,4,IN0020170018,
SGBMAY26,GB,4730,4735,4705,4727.5,4735,4706.72,203,958186.72,03-MAY-2021,19,IN0020180033,
SGBMAY28,GB,4760.75,4775,4742.01,4755.79,4764.9,4760.75,161,765510.86,03-MAY-2021,27,IN0020200088,
SGBMR29XII,GB,4720.5,4750,4701,4712.31,4712,4719.62,859,4054958.4,03-MAY-2021,122,IN0020200427,
SGBN28VIII,GB,4790,4933.69,4760,4855.2,4855.2,4790,69,334602.49,03-MAY-2021,23,IN0020200286,
SGBNOV23,GB,4899,4899,4899,4899,4899,4845,1,4899,03-MAY-2021,1,IN0020150085,
SGBNOV24,GB,4756.9,4792.99,4755,4758.57,4755,4757.69,218,1039413.61,03-MAY-2021,34,IN0020160076,
SGBNOV25VI,GB,4718.5,4718.5,4718.5,4718.5,4718.5,4701,1,4718.5,03-MAY-2021,1,IN0020170083,
SGBNOV26,GB,4711.05,4775,4710,4765,4765,4715.57,78,368661.32,03-MAY-2021,7,IN0020180314,
SGBOC28VII,GB,4780,4830,4736,4765,4765,4784.33,158,751768.95,03-MAY-2021,51,IN0020200203,
SGBOCT25,GB,4700,4700,4700,4700,4700,4695,2,9400,03-MAY-2021,1,IN0020170059,
SGBOCT25IV,GB,4702,4759.95,4656.05,4759.95,4759.95,4701.05,10,46897,03-MAY-2021,7,IN0020170067,
SGBOCT25V,GB,4735,4735,4710,4710,4710,4735,42,198190,03-MAY-2021,9,IN0020170075,
SGBOCT27,GB,4709.9,5175,4709.9,4903.27,4910,4709,113,562430.3,03-MAY-2021,27,IN0020190370,
SGBOCT27VI,GB,4718,4799,4718,4799,4799,4718,24,114082.5,03-MAY-2021,7,IN0020190388,
SGBSEP24,GB,4750,4771,4700,4707.75,4701.05,4744.9,144,678138.55,03-MAY-2021,24,IN0020160043,
SGBSEP27,GB,4888.9,4888.9,4681,4708.8,4696.02,4698.09,34,160736.46,03-MAY-2021,12,IN0020190115,
SGBSEP28VI,GB,4775,4808.5,4733.1,4808.5,4808.5,4770,85,406095.24,03-MAY-2021,27,IN0020200195,
SGL,EQ,8.1,8.7,8.1,8.25,8.25,8.4,16780,139216.4,03-MAY-2021,453,INE353H01010,
SHAHALLOYS,BE,13.1,13.75,13.1,13.75,13.75,13.1,17161,231450.95,03-MAY-2021,24,INE640C01011,
SHAKTIPUMP,EQ,537.8,567,533.55,544.55,551,540.2,176925,97744727.65,03-MAY-2021,7695,INE908D01010,
SHALBY,EQ,122.3,131.4,122.3,130.4,129.75,122.3,1724370,221672070.35,03-MAY-2021,14064,INE597J01018,
SHALPAINTS,EQ,91.25,91.25,88.8,90.8,91,88.8,66372,5997425.05,03-MAY-2021,1257,INE849C01026,
SHANKARA,EQ,362.2,369.25,362.2,364.35,364.8,372.95,46797,17114074.2,03-MAY-2021,3417,INE274V01019,
SHANTIGEAR,EQ,136.5,143.6,135,140.4,140.25,136.95,98392,13873953,03-MAY-2021,1436,INE631A01022,
SHARDACROP,EQ,305,316.75,300.95,314.3,316.15,300.1,141763,43925845.3,03-MAY-2021,5312,INE221J01015,
SHARDAMOTR,EQ,345,345,326.35,328.75,334.15,342.3,39219,13072567.9,03-MAY-2021,2234,INE597I01028,
SHAREINDIA,EQ,355,397.45,340.75,385.65,387,358.7,208096,77034249.75,03-MAY-2021,5104,INE932X01018,
SHARIABEES,EQ,374.2,374.2,364.71,367.99,367.52,366.44,451,165686.11,03-MAY-2021,48,INF732E01128,
SHEMAROO,EQ,98.9,104,96.9,100.65,100.7,99.45,83140,8425712.25,03-MAY-2021,1778,INE363M01019,
SHIL,EQ,288.1,298.7,282.7,298.7,298.7,284.5,134226,39954280.55,03-MAY-2021,2133,INE05AN01011,
SHILPAMED,EQ,423,429.5,418.4,423.75,424,427.45,201530,85441067.7,03-MAY-2021,4889,INE790G01031,
SHIRPUR-G,BZ,4.95,5.45,4.95,5.45,5.45,5.2,20520,104490.7,03-MAY-2021,58,INE196B01016,
SHIVAMAUTO,EQ,19.25,19.35,18,19.2,19.25,18.6,103996,1967910.1,03-MAY-2021,561,INE637H01024,
SHIVAMILLS,EQ,47.5,47.5,44.8,45.3,44.8,47.15,17059,779402.2,03-MAY-2021,183,INE644Y01017,
SHIVATEX,EQ,150,158.9,147.9,156.75,157.95,155.1,5984,923314.25,03-MAY-2021,194,INE705C01020,
SHK,EQ,138.2,149.6,137.05,148.15,148.5,138.25,1616515,236694315.4,03-MAY-2021,17111,INE500L01026,
SHOPERSTOP,EQ,202,203,196.2,197.7,197.1,199.95,91254,18177598.95,03-MAY-2021,2410,INE498B01024,
SHRADHA,EQ,40.45,40.45,40,40,40,38.55,358,14436.5,03-MAY-2021,8,INE715Y01015,
SHREDIGCEM,EQ,70,71.45,69.05,70.8,70.8,70.35,873360,61830143.65,03-MAY-2021,4686,INE232A01011,
SHREECEM,EQ,27500,28080.55,27327.6,27989.85,27904.25,27910.5,38741,1076721314.15,03-MAY-2021,12109,INE070A01015,
SHREEPUSHK,EQ,154.9,165,152.25,159.85,159.15,153.4,98959,15898401,03-MAY-2021,2872,INE712K01011,
SHREERAMA,EQ,10.35,11.05,10.2,10.5,10.6,10.35,128858,1371391.25,03-MAY-2021,604,INE879A01019,
SHRENIK,EQ,2.15,2.2,2,2,2,2.1,7137693,14595987.3,03-MAY-2021,2297,INE632X01030,
SHREYANIND,EQ,84.45,87.8,82.25,85.35,87.5,83.65,40726,3445389.6,03-MAY-2021,653,INE231C01019,
SHREYAS,EQ,82.6,86.25,80.6,84.75,85,81,152657,12837273.3,03-MAY-2021,2500,INE757B01015,
SHRIPISTON,BE,795,795,760,789,789.85,765,51,40043.55,03-MAY-2021,7,INE526E01018,
SHRIRAMCIT,EQ,1429.4,1559.7,1410.65,1523.8,1528,1405.7,208546,317628875.45,03-MAY-2021,17341,INE722A01011,
SHRIRAMEPC,EQ,3.95,4.65,3.9,4.3,4.3,3.95,873857,3649110.8,03-MAY-2021,545,INE964H01014,
SHUBHLAXMI,SM,13.9,13.9,13.8,13.9,13.9,14.5,5000,69300,03-MAY-2021,4,INE01Z401013,
SHYAMCENT,EQ,5.55,6,5.3,5.8,5.9,5.6,97217,553279.85,03-MAY-2021,341,INE979R01011,
SICAGEN,EQ,20.7,22.25,20.7,21.25,21.35,21.35,121465,2605637.45,03-MAY-2021,850,INE176J01011,
SICAL,EQ,12.1,12.1,11.55,11.7,11.75,11.8,213971,2532028.55,03-MAY-2021,460,INE075B01012,
SIDDHIKA,SM,57,58,55,56.5,58,56.65,12000,680000,03-MAY-2021,5,INE0A1E01018,
SIEMENS,EQ,1861,1900,1855,1885.9,1895,1881.45,163540,306968824.15,03-MAY-2021,9092,INE003A01024,
SIGIND,EQ,31.9,31.9,29.4,30.1,30.05,29.55,37659,1140229.1,03-MAY-2021,565,INE529F01035,
SIKKO,SM,26.35,26.35,25.25,25.4,25.4,25.35,24000,616000,03-MAY-2021,3,INE112X01017,
SIL,BE,17.1,18,16.7,17.45,17.45,17.55,18397,315007.65,03-MAY-2021,41,INE173A01025,
SILGO,EQ,50.4,50.75,49.5,50,50,49.75,22780,1142192.3,03-MAY-2021,184,INE01II01013,
SILINV,EQ,187.35,199.6,183,196.7,197,186.55,6688,1303920.6,03-MAY-2021,191,INE923A01015,
SILLYMONKS,BE,21.95,21.95,20,21,21,21,2304,46275.9,03-MAY-2021,11,INE203Y01012,
SILVERTUC,SM,75,75,75,75,75,80,1000,75000,03-MAY-2021,1,INE625X01018,
SIMBHALS,EQ,9.65,9.65,9.5,9.65,9.65,9.2,43686,421372.4,03-MAY-2021,110,INE748T01016,
SIMPLEXINF,EQ,29.75,31.8,29.45,29.6,29.7,30.35,115793,3475151.35,03-MAY-2021,908,INE059B01024,
SINTERCOM,EQ,78.55,78.85,72.6,75.65,74.1,75,2122,157793.95,03-MAY-2021,41,INE129Z01016,
SINTEX,EQ,3.5,3.55,3.4,3.45,3.5,3.55,1019372,3536930.8,03-MAY-2021,832,INE429C01035,
SIRCA,EQ,335,342,333,338.65,340,340.4,31811,10728207.45,03-MAY-2021,552,INE792Z01011,
SIS,EQ,361.75,370,360,364.5,364.5,361.45,455866,166772188.5,03-MAY-2021,13029,INE285J01028,
SITINET,EQ,0.8,0.85,0.8,0.85,0.8,0.8,1320942,1085329.6,03-MAY-2021,600,INE965H01011,
SIYSIL,EQ,197.5,207,196,203.4,204.5,196.25,157210,31866442.55,03-MAY-2021,3218,INE076B01028,
SJVN,EQ,25.15,25.5,25.05,25.15,25.2,25.2,1009000,25452158.05,03-MAY-2021,3731,INE002L01015,
SKFINDIA,EQ,2265,2265,2220.35,2249.35,2263.45,2236.55,16272,36563926.55,03-MAY-2021,2506,INE640A01023,
SKIL,EQ,2.55,2.6,2.45,2.6,2.6,2.5,36336,93311.7,03-MAY-2021,45,INE429F01012,
SKIPPER,EQ,59.5,62,59.5,60.85,60.95,59.65,171335,10385211.65,03-MAY-2021,2489,INE439E01022,
SKMEGGPROD,EQ,52.8,52.85,51.5,52.2,52,52.85,29557,1542424.85,03-MAY-2021,587,INE411D01015,
SMARTLINK,EQ,87.9,87.9,84,85.35,85.45,85,6331,539806,03-MAY-2021,123,INE178C01020,
SMCGLOBAL,EQ,70,70,68.2,68.5,68.45,68.65,16015,1101219.3,03-MAY-2021,219,INE103C01036,
SMLISUZU,EQ,444,451.8,442.1,446.15,445,452.4,12642,5657505.05,03-MAY-2021,882,INE294B01019,
SMPL,BZ,0.25,0.25,0.25,0.25,0.25,0.25,41,10.25,03-MAY-2021,2,INE215G01021,
SMSLIFE,EQ,584,603,580,590.2,585,592.85,2195,1302671.1,03-MAY-2021,300,INE320X01016,
SMSPHARMA,EQ,148,152,145.15,149.7,149.55,150.3,158163,23641569.05,03-MAY-2021,2733,INE812G01025,
SMVD,SM,11.15,11.15,11.15,11.15,11.15,10.65,6000,66900,03-MAY-2021,3,INE702Y01013,
SNOWMAN,EQ,48.95,51,48.4,50.1,50,49.65,2936619,147582932.45,03-MAY-2021,12100,INE734N01019,
SOBHA,EQ,487.7,494.85,486.85,490.5,492.5,486.1,74677,36616401.7,03-MAY-2021,3484,INE671H01015,
SOFTTECH,SM,90,95.5,90,93,93,94.35,4800,445600,03-MAY-2021,3,INE728Z01015,
SOLARA,EQ,1538,1579,1505.95,1513.2,1510,1522.3,144163,221038933.95,03-MAY-2021,9152,INE624Z01016,
SOLARINDS,EQ,1224,1243.3,1200,1222.8,1218.65,1222.05,16705,20340631.05,03-MAY-2021,1575,INE343H01029,
SOMANYCERA,EQ,421.3,421.3,407.45,418.4,419,421.95,41041,17097824.9,03-MAY-2021,2367,INE355A01028,
SOMATEX,EQ,5.85,5.85,5.85,5.85,5.85,6.15,6747,39469.95,03-MAY-2021,27,INE314C01013,
SOMICONVEY,EQ,40.25,41.85,40.25,41.5,41.6,40.15,27970,1152053.35,03-MAY-2021,358,INE323J01019,
SONAMCLOCK,SM,63.25,64,63.25,63.5,63.5,64,9000,572250,03-MAY-2021,3,INE00LM01011,
SONATSOFTW,EQ,572,574.4,565,569.2,568.6,572.9,58588,33327996.3,03-MAY-2021,3835,INE269A01021,
SORILINFRA,EQ,127.6,127.6,122.25,123.35,123,123.7,45694,5666619.8,03-MAY-2021,983,INE034H01016,
SOTL,EQ,1047.95,1051.55,1019.95,1032.85,1035,1038.4,17222,17840326.6,03-MAY-2021,1304,INE035D01012,
SOUTHBANK,EQ,7.9,7.95,7.8,7.9,7.95,7.95,7489920,58944446.65,03-MAY-2021,14218,INE683A01023,
SOUTHWEST,EQ,37.8,38,37.1,37.7,38,37.85,12652,474713.55,03-MAY-2021,96,INE980Y01015,
SPAL,EQ,157.1,169,157,166.9,167.25,157.1,49347,8109215.15,03-MAY-2021,1508,INE212I01016,
SPANDANA,EQ,590.2,625.8,590.05,614.55,616.15,599.2,70732,43583120.55,03-MAY-2021,4136,INE572J01011,
SPARC,EQ,175.4,177,173.25,174.55,174.15,174.9,791322,138808406.3,03-MAY-2021,7793,INE232I01014,
SPECIALITY,EQ,39.5,40.75,38.85,39.7,39.3,40.05,28826,1149513.15,03-MAY-2021,621,INE247M01014,
SPECTRUM,SM,57.5,57.5,57.5,57.5,57.5,59,2000,115000,03-MAY-2021,1,INE01EO01010,
SPENCERS,EQ,71,71,69.7,70,70.05,71.55,179994,12650092.3,03-MAY-2021,1873,INE020801028,
SPENTEX,BZ,0.7,0.75,0.7,0.7,0.7,0.7,2512,1858.9,03-MAY-2021,5,INE376C01020,
SPIC,EQ,30.1,34.4,30.05,33.9,33.8,30.05,3740305,124187525.4,03-MAY-2021,14831,INE147A01011,
SPICEJET,EQ,62.8,62.8,60.7,61.4,61.6,62.8,1991235,122469950.3,03-MAY-2021,15524,INE285B01017,
SPLIL,EQ,36.45,37.6,35.2,36.75,37,36,54538,2007128.05,03-MAY-2021,666,INE978G01016,
SPMLINFRA,EQ,9.6,9.9,9.25,9.7,9.65,9.6,12641,122956.9,03-MAY-2021,94,INE937A01023,
SPTL,EQ,3.25,3.3,3.15,3.2,3.25,3.25,1410960,4557406.2,03-MAY-2021,856,INE501W01021,
SPYL,EQ,0.4,0.45,0.35,0.45,0.45,0.4,1653502,688694.3,03-MAY-2021,346,INE268L01020,
SREEL,EQ,136.35,140.25,136.35,139.25,139.5,138.45,1936,269405.75,03-MAY-2021,116,INE099F01013,
SREIBNPNCD,NL,400,400,400,400,400,419.78,30,12000,03-MAY-2021,2,INE881J07EN8,
SREIBNPNCD,NN,495.96,495.96,495.96,495.96,495.96,413.3,7,3471.72,03-MAY-2021,3,INE881J07EP3,
SREIBNPNCD,NO,315.05,315.05,315,315,315,315,84,26460.05,03-MAY-2021,7,INE881J08573,
SREIBNPNCD,NP,310,310,310,310,310,302,25,7750,03-MAY-2021,3,INE881J08581,
SREIBNPNCD,NU,322.05,322.05,322,322,322,338,25,8050.75,03-MAY-2021,2,INE881J08631,
SREIBNPNCD,NY,400,400,400,400,400,375,10,4000,03-MAY-2021,2,INE872A07UB7,
SREIBNPNCD,Y2,373.26,373.26,371.99,371.99,371.99,311.05,27,10068.95,03-MAY-2021,4,INE872A07UJ0,
SREIBNPNCD,Y7,350,350,350,350,350,398.97,89,31150,03-MAY-2021,5,INE872A07UQ5,
SREIBNPNCD,YA,430,430,430,430,430,430.7,3,1290,03-MAY-2021,1,INE872A08DI6,
SREINFRA,EQ,7.15,7.25,6.8,6.9,6.95,7.2,2818086,19611272.55,03-MAY-2021,2836,INE872A01014,
SRF,EQ,6430,6579.85,6370,6530.1,6565,6431.1,142570,928951363.65,03-MAY-2021,17633,INE647A01010,
SRHHYPOLTD,EQ,280,299,272,294.05,293,276.8,40742,11867533.3,03-MAY-2021,1355,INE917H01012,
SRIPIPES,EQ,192.05,208,190.7,205.2,204.55,193.05,383027,77411657.9,03-MAY-2021,6239,INE943C01027,
SRPL,BE,26.65,29.2,26.65,27.65,28.85,28,580,15851.25,03-MAY-2021,24,INE008Z01012,
SRTRANSFIN,EQ,1334,1334.4,1275.65,1298.85,1302,1345.05,2864081,3717841058.35,03-MAY-2021,102310,INE721A01013,
SRTRANSFIN,Y9,1090.1,1097.99,1090,1097.99,1097.99,1089,455,495986.97,03-MAY-2021,8,INE721A07HJ6,
SRTRANSFIN,YB,1017,1018,1011,1011,1011,1011,105,106800,03-MAY-2021,3,INE721A07HL2,
SRTRANSFIN,YG,2098,2101.5,2098,2101.5,2101.5,2098,92,193331,03-MAY-2021,3,INE721A07HO6,
SRTRANSFIN,YH,1015,1022.8,1015,1022.8,1022.8,1013.22,224,227944.8,03-MAY-2021,7,INE721A07NT3,
SRTRANSFIN,YJ,1071.01,1076.99,1071.01,1074.37,1074,1071,290,311262.5,03-MAY-2021,8,INE721A07NV9,
SRTRANSFIN,YL,1096,1096,1093,1093,1093,1096,153,167232,03-MAY-2021,14,INE721A07NX5,
SRTRANSFIN,YM,1275.05,1275.05,1275.05,1275.05,1275.05,1275,10,12750.5,03-MAY-2021,1,INE721A07NY3,
SRTRANSFIN,YN,1300,1300,1300,1300,1300,1300,50,65000,03-MAY-2021,1,INE721A07NZ0,
SRTRANSFIN,YO,1015,1015,1015,1015,1015,1019,45,45675,03-MAY-2021,3,INE721A07OB9,
SRTRANSFIN,YQ,1050,1050,1050,1050,1050,1050,10,10500,03-MAY-2021,1,INE721A07OD5,
SRTRANSFIN,YR,1064,1064,1064,1064,1064,1064.8,400,425600,03-MAY-2021,8,INE721A07OE3,
SRTRANSFIN,YS,1095,1095,1095,1095,1095,1121.5,101,110595,03-MAY-2021,2,INE721A07OF0,
SRTRANSFIN,YV,1021.05,1030.9,1021.05,1024,1024,1020.55,87,89253,03-MAY-2021,9,INE721A07OM6,
SRTRANSFIN,YX,1030,1043,1025,1025,1025,1040.9,310,318919.25,03-MAY-2021,10,INE721A07OO2,
SRTRANSFIN,Z1,1240,1240,1240,1240,1240,1249,50,62000,03-MAY-2021,6,INE721A07OR5,
SRTRANSFIN,Z6,1055,1067.8,1055,1067.8,1067.8,1055,43,45787.4,03-MAY-2021,2,INE721A07PB6,
SRTRANSFIN,Z7,1060.01,1060.01,1060.01,1060.01,1060.01,1111,50,53000.5,03-MAY-2021,3,INE721A07PC4,
SRTRANSFIN,Z8,1082.5,1082.5,1082.5,1082.5,1082.5,1081,56,60620,03-MAY-2021,6,INE721A07PD2,
SRTRANSFIN,Z9,1098,1098,1098,1098,1098,1067,100,109800,03-MAY-2021,3,INE721A07PE0,
SRTRANSFIN,ZG,1024.2,1024.2,1024,1024,1024,1028.5,25,25602,03-MAY-2021,2,INE721A07PL5,
SSWL,EQ,700,752.4,694.85,725.95,727.45,713.75,59204,43158621.7,03-MAY-2021,3389,INE802C01017,
STAMPEDE,BE,0.8,0.8,0.75,0.75,0.75,0.8,137582,108654.3,03-MAY-2021,37,INE224E01028,
STAR,EQ,861,883,855.6,859.1,860,864.75,522220,452657852.6,03-MAY-2021,17625,INE939A01011,
STARCEMENT,EQ,102.6,102.65,100.6,101.5,101.65,102.9,316877,32208553.55,03-MAY-2021,5752,INE460H01021,
STARPAPER,EQ,116.9,118.5,113.2,117.9,117.7,115.3,58962,6915057.85,03-MAY-2021,1640,INE733A01018,
STCINDIA,EQ,78.45,81.4,76.5,77.4,77,78.45,33153,2624573.65,03-MAY-2021,683,INE655A01013,
